y_true,y_cal
119.4784,109.13493669745294
126.17010526315786,120.263786919414
133.45157894736843,127.82072800438584
136.41178947368422,130.7699818807866
135.58989473684213,129.73343737413808
132.00505263157896,126.4398689450849
127.22526315789474,122.41449081690642
123.39637894736842,118.47275189783359
119.57254736842104,114.90983491158923
116.36581052631578,111.76970097190492
113.88951578947369,109.00190460248224
111.65894736842105,106.53194963881697
109.42837894736842,104.28992049658999
107.42669473684212,102.22270182881992
105.95738947368424,100.30103416122054
105.00143157894742,98.52581620625509
104.04547368421058,96.93523349105836
102.78602105263161,95.6134493703554
101.95570526315791,94.70188123917166
101.03680000000003,94.41531830955599
