y_true,y_cal
22.041904761904757,21.879969124859695
22.3859649122807,21.729822270328505
22.23498746867168,21.671792668399572
21.925914786967418,21.694883197658623
21.472781954887218,21.778775180603933
21.118897243107767,21.903166355822528
20.946867167919798,22.050413648525172
20.77483709273183,22.205639837298722
20.602807017543853,22.356103353750555
20.261553884711777,22.490561910461093
19.91749373433584,22.598925376939093
19.799999999999997,22.672322733756825
19.799999999999997,22.70363762324322
19.742656641604007,22.688527379600803
19.6,22.62690551858394
19.598596491228072,22.524836506142876
19.426566416040096,22.396782028741324
19.54546365914787,22.268184613991238
19.48250626566416,22.178529236745934
19.489523809523806,22.185362001179115
