y_true,y_cal
33.322,34.834651294371994
33.562456140350875,34.45560586470412
33.6,33.99270972871899
33.27326315789474,33.56763094251998
32.79235087719298,33.221432407894746
32.22715789473684,32.956269789828646
31.595263157894735,32.758943881429026
31.349614035087715,32.6115480777553
30.868701754385963,32.495629145625884
30.387789473684204,32.393627564148986
29.906877192982453,32.28942729457572
29.679999999999996,32.168854562849965
29.59252631578947,32.020509123745924
29.352070175438588,31.837096190648925
29.11999999999999,31.617309133567538
29.11999999999999,31.368241136988207
28.910701754385954,31.108280251789314
28.83999999999999,30.87050182175056
28.83999999999999,30.706777109423214
28.83999999999999,30.693263027295973
