y_true,y_cal
133.39200000000008,155.52025933604432
160.2863157894737,162.90052639073818
179.39298245614037,168.15746659464276
192.78484210526315,171.34710212417437
198.0,172.65132733039653
197.00701754385963,172.34134819898478
190.3684210526316,170.7350708668689
182.77675789473687,168.157132204454
175.1290947368421,164.9082167410027
168.1728,161.24672488914138
162.40303157894738,157.3823101585727
157.9418947368421,153.47847352817502
154.0692210526316,149.66060461690614
150.45827368421055,146.0261974998701
147.34770526315793,142.65481785000313
144.79848421052634,139.61626678764114
142.24926315789477,136.97603986503245
139.9875368421053,134.7975994171802
137.9631157894737,133.14129852246217
136.05120000000002,132.06025518881702
