y_true,y_cal,y_pred
93.14421055578704,86.77805703850211,94.890305
98.7694182823712,92.07204919645469,97.64881
102.19835178805276,96.1435469846688,98.38096
102.48,98.54253835879815,99.04946
102.42134349776116,99.27841692652812,99.550316
101.68770084204526,98.80493790803553,99.79145
100.27907199540388,97.6898075461066,99.66129
98.65772851897428,96.33766085717056,99.13985
97.422742374346,94.94073011601152,98.29033
96.53387811485884,93.5503689948514,97.165985
95.10915512763412,92.15574657619749,95.82291
93.25667591069168,90.73434702563382,94.30386
91.92279779583282,89.27683353837338,92.638
90.1117174768068,87.79559760430942,90.88029
88.33282550097005,86.3242840698406,89.10355
87.09783931928479,84.9129111164599,87.39104
85.67427976198474,83.62131793196576,85.8307
84.0678670300282,82.51244575101235,84.51348
82.8328808853999,81.64613598812225,83.53166
81.59789474077161,81.07354677588211,82.97848
