y_true,y_cal,y_pred
36.8549999889375,40.08015932248455,36.237946
34.5850969436186,37.43898400940958,34.979134
32.692271470079454,34.95371553375571,34.46222
31.18072023244496,32.84915800717873,33.21807
29.75559558399548,31.175813910264825,31.716415
29.074903039104605,29.89195843280219,30.140656
28.52335179079953,28.924750548261347,28.695648
27.756232683316227,28.19978764392333,27.561996
27.36,27.652302079369488,26.814697
27.15756232888264,27.23038277581587,26.398918
26.88,26.89521388810781,26.21122
26.88,26.62026605430413,26.156708
26.68977839123252,26.390070965609397,26.166588
26.64,26.19875286449647,26.202095
26.4,26.04837751206479,26.24656
26.4,25.947178405708428,26.299385
26.4,25.907732694043663,26.372322
26.301440446258347,25.945148027187315,26.489132
26.288227147327287,26.075278483886635,26.683323
26.4,26.31291867271493,26.99538
