y_true,y_cal,y_pred
104.11882366614792,106.02723608180766,120.04962
116.15792245418146,115.53719217992428,123.685165
124.52825483111494,124.29248324863644,124.794945
131.22847641573725,131.15665907508426,126.68127
135.34170356943935,135.22425111904477,128.79832
137.01966757240402,136.4262889116398,130.70212
137.2,135.539653804607,132.08401
135.98072019135245,133.5486966741954,132.73361
133.42843487761982,131.13721089194448,132.58374
130.62058170962945,128.62888996875066,131.65175
128.37350415447838,126.12758900713766,130.05464
125.03124655148916,123.64801026955524,127.939964
122.26314405880214,121.18969318628142,125.44013
120.04088645581292,118.76833115078362,122.69983
117.57091416655636,116.42348000925708,119.86422
116.07047090171848,114.2151472690236,117.07699
114.83548475135842,112.21609469499312,114.47656
113.60049860673014,110.50323138401542,112.19501
112.36551246210183,109.14950946710633,110.35791
111.28526315873675,108.2166006778947,109.08574
