y_true,y_cal,y_pred
54.72,54.86266416242944,53.337646
53.065096943618606,52.5048733730704,52.408077
50.37099723417481,49.617179253853536,51.772705
48.22072023244496,46.74355539438486,50.08121
46.60271470079458,44.22017235285371,47.96674
45.20725759776151,42.15500018871763,45.679363
43.59448751186558,40.52349356974037,43.472637
41.79058170829057,39.25071222394495,41.609715
40.65689750609943,38.254212965383736,40.224308
40.11756232888264,37.46163993770482,39.290142
39.57822715166584,36.81644902751715,38.69612
38.87833796167357,36.27872373214765,38.315228
37.879113564930094,35.82401658981636,38.049046
37.24022160138388,35.44135308931644,37.842274
36.94088642416708,35.13085224308198,37.670338
36.44077562347514,34.901187319721686,37.530605
36.17110803486675,34.767028019917745,37.436996
36.0,34.7465487227807,37.41831
36.0,34.859014754533064,37.51515
36.31578948054848,35.1223639078072,37.77675
