y_true,y_cal,y_pred
56.1368421026482,53.80935282829151,52.464256
54.218282542696016,52.31817193207624,51.828514
51.34182826420645,50.312776393288416,51.645786
48.76720223750226,48.21702196869468,50.48637
46.91168977544,46.32275798737657,48.952137
44.937174498513485,44.74813200422646,47.256557
43.75800552543986,43.49488536982704,45.595142
42.45983378964631,42.51141553898228,44.183342
41.74038781173757,41.73159064740143,43.139156
41.6,41.09373927943854,42.441097
41.01518004879545,40.54870310826932,41.990192
40.96,40.06251543212744,41.67605
40.96,39.616401314347456,41.418415
40.96,39.205329549312175,41.179836
40.96,38.83573723342734,40.951416
41.30038781252894,38.52281590960874,40.743465
41.39024930310949,38.28764127418309,40.580322
41.52930748170171,38.15433800907791,40.498917
41.6,38.1473624485652,40.54604
41.6,38.28885740504619,40.775574
