y_true,y_cal,y_pred
36.97052632036565,41.19722588045146,37.60222
36.23290858465126,39.28540975856401,36.638153
34.69706369161102,37.39660521517875,36.552498
33.70371190702202,35.74950211409632,35.683838
32.984598337399625,34.422946948268795,34.54493
32.612742383888616,33.40568303610507,33.31423
32.32,32.646303808109664,32.172966
32.10725762027468,32.08290982409346,31.28637
31.53407201703397,31.65725299423042,30.725487
31.36,31.320730311900626,30.438187
30.90991689482315,31.03661009650561,30.326302
30.72,30.78047373610465,30.30214
30.72,30.53965648987381,30.305641
31.04,30.31200625880453,30.308403
31.04,30.104150734104067,30.303875
31.14282548906546,29.92944964708982,30.300785
31.36,29.80580547507481,30.319199
31.36,29.753472702743192,30.390194
31.36,29.79293601726638,30.553612
31.62105262831025,29.9428313859506,30.855358
