y_true,y_cal,y_pred
85.64062496854102,75.4189026263477,79.5856
86.43639888435413,75.14880039919157,79.55361
84.87689750609943,73.19212646951767,78.886955
82.61950139688628,70.0705807294041,76.91593
80.32221608836507,66.57164348866479,74.25607
77.84609422437237,63.28765577031474,71.216415
74.20412739735593,60.47629893530732,68.05768
71.47146812314186,58.168922682237344,65.12163
69.54963988377752,56.2986938743026,62.6571
67.93163435212713,54.77479481896913,60.690025
66.3813573503973,53.51480491647876,59.157574
65.22781164441318,52.45590793716462,57.94771
64.16468143965292,51.5568698172356,56.934814
62.9730747797539,50.796231209694575,56.04421
61.70800553165039,50.16902423923538,55.245987
60.79180055316504,49.68300529910827,54.542034
59.74853185822656,49.35485132693475,53.95569
59.17379502151466,49.20650870785149,53.52663
58.36479224811232,49.26171325117394,53.306477
57.7452631539723,49.54254611795263,53.35526
