y_true,y_cal,y_pred
78.5831578476676,70.77868524624746,74.03853
78.54027699785902,70.98701567605255,74.22934
76.52321327596093,69.84300247047895,74.08581
74.0135179949427,67.7481873053284,72.84207
71.35279778733985,65.29083757835194,71.03178
68.33972300758595,62.924284170793214,68.89609
65.9738504404922,60.86153901387513,66.61689
63.81650968723954,59.14172601498492,64.43696
62.11944596548768,57.720820895079285,62.55787
60.95091411968217,56.530164600438205,61.057487
59.56299168699811,55.50530161661851,59.888924
58.76476454775332,54.59777441086386,58.932274
57.531634352127135,53.77840582396876,58.080498
57.06415513463188,53.036465210924185,57.28371
56.34504155356044,52.37686629414036,56.533627
55.62592797054498,51.81650037543884,55.848045
55.36,51.38031590443365,55.261513
54.56155124695029,51.09747541246677,54.82167
54.54903047023028,50.99770923104518,54.58568
54.4,51.10779233922744,54.61759
