strain,stress
0.010588235294117676,58.8
0.012941176470588268,61.0
0.01764705882352944,64.2
0.024705882352941196,68.19999999999999
0.03529411764705885,72.2
0.05176470588235297,75.8
0.07411764705882355,78.39999999999999
0.09647058823529414,79.8
0.11882352941176472,80.80000000000001
0.14117647058823532,81.80000000000001
0.1635294117647059,82.4
0.1858823529411765,82.80000000000001
0.20823529411764707,83.20000000000002
0.23058823529411765,83.20000000000002
0.2529411764705882,83.20000000000002
0.27529411764705886,83.6
0.29764705882352943,83.6
0.32000000000000006,83.6
0.3423529411764706,83.6
0.3647058823529412,83.6
0.3870588235294118,83.6
0.40941176470588236,83.20000000000002
0.43176470588235294,83.20000000000002
0.4541176470588235,83.20000000000002
0.47647058823529415,83.20000000000002
0.4988235294117647,83.20000000000002
0.5211764705882354,83.20000000000002
0.5435294117647059,83.40000000000002
0.5658823529411765,83.60000000000002
0.5882352941176471,83.60000000000002
0.6105882352941177,84.00000000000001
0.6329411764705882,84.2
0.6552941176470588,84.2
0.6776470588235295,84.40000000000002
