strain,stress
0.010859728506787366,62.160000000000004
0.013273001508295662,64.55999999999999
0.015686274509803953,67.44000000000001
0.019306184012066397,69.83999999999999
0.026546003016591286,73.92000000000002
0.044645550527903505,77.76000000000002
0.0675716440422323,80.63999999999999
0.09049773755656113,82.55999999999999
0.11342383107088994,84.72
0.13634992458521875,86.63999999999999
0.1592760180995475,87.84
0.18220211161387634,88.32000000000001
0.20512820512820512,88.80000000000001
0.22805429864253393,88.80000000000001
0.25098039215686274,89.04
0.2739064856711916,89.04
0.29683257918552036,89.28
0.3197586726998492,89.52
0.342684766214178,89.52
0.3656108597285068,89.52
0.3885369532428356,89.52
0.4114630467571644,89.28
0.4343891402714932,89.28
0.457315233785822,89.28
0.48024132730015084,89.04
0.5031674208144796,89.04
0.5260935143288085,89.04
0.5490196078431373,89.04
0.5719457013574661,88.80000000000001
0.5948717948717949,88.80000000000001
0.6177978883861237,89.04
0.6407239819004525,89.04
0.6636500754147814,89.04
0.6865761689291101,89.04
