y_true,y_pred,y_cal
44.052666,43.34022,40.349846716630566
46.69657,46.100212,44.4525343856306
49.830654,49.155525,47.60320077018744
52.232407,51.47493,49.91116981478344
53.98264,53.194023,51.52843354191268
55.32458,54.46057,52.61514702125927
56.319958,55.38942,53.31722172134744
57.033752,56.046383,53.75387088197967
57.498077,56.468136,54.01252096050433
57.72439,56.6795,54.14897283948608
57.69111,56.708046,54.19143822723397
57.429073,56.56527,54.14772486016888
57.00705,56.253,54.01521927601871
56.525303,55.790306,53.79337392968423
55.92736,55.21417,53.498205078154754
55.10489,54.580105,53.17798641455303
54.19973,53.95784,52.92911323069982
53.42257,53.42621,52.91142788176275
52.823196,53.067165,53.363795477995446
52.466278,52.961845,54.62410051019595
