y_true,y_pred,y_cal
31.092094,30.917595,31.416826250125176
33.063072,33.279396,34.364189172885915
35.512253,35.628807,36.51770414921165
37.36709,37.06346,37.964575059308295
38.396095,37.706497,38.82443781448383
38.62198,37.747963,39.22317782049724
38.168053,37.4255,39.276469490843375
37.314606,36.94638,39.08120875972309
36.295868,36.410683,38.7126847066965
35.275322,35.83247,38.22567804284727
34.36805,35.22512,37.658202026968304
33.637737,34.61978,37.03706150126716
33.059628,34.04348,36.38468907393791
32.55808,33.511166,35.72681101204555
32.117218,33.027763,35.10046672874893
31.724598,32.599487,34.56190321882038
31.322105,32.240505,34.194107028807544
30.896896,31.976158,34.11445748910647
30.52325,31.841045,34.48435267154253
30.294117,31.875912,35.524720095136594
