y_true,y_pred,y_cal
140.60385,142.61888,145.1720914218086
146.86761,150.54074,155.3443819404134
155.14946,158.24992,163.21317067308533
162.1479,165.02228,169.2048885310264
167.36081,170.27835,173.73751416210183
171.26901,174.2753,177.174611746875
174.1758,177.34969,179.80493526589188
176.57806,179.70505,181.83931655780484
178.83731,181.46767,183.4181678053476
180.63582,182.77774,184.62445334399013
181.60342,183.78622,185.4983383142325
181.7921,184.47476,186.0510723389837
181.64551,184.70038,186.2770707316856
181.15756,184.37961,186.16449602630976
180.08543,183.53064,185.70577946874536
178.88489,182.27815,184.91044803444052
178.03831,180.82645,183.82345991479968
177.09433,179.42343,182.5530694702807
175.60663,178.3349,181.31274545429093
174.23117,177.83334,180.48092926021383
