y_true,y_pred,y_cal
65.61867,65.96825,69.09701020429439
69.29955,70.41336,74.84649688450719
74.31084,75.18556,79.14848025633427
78.94127,79.61724,82.21952797516369
82.71567,83.095345,84.31682741352533
85.574005,85.559784,85.69185019546894
87.46505,87.1052,86.56105993128403
88.38667,87.871155,87.090447750299
88.44197,87.97479,87.39046912625872
87.78832,87.53737,87.51864601454953
86.63899,86.73275,87.48790014868581
85.20608,85.703926,87.27920392892023
83.69261,84.51927,86.85737210496421
82.23493,83.22281,86.18904270253334
80.853935,81.86145,85.2623647957148
79.509705,80.502556,84.10853312498656
78.23094,79.23482,82.82558253402205
77.080894,78.16334,81.60429369673942
76.10187,77.40232,80.75513805045395
75.471214,77.0683,80.736313518337
