y_true,y_pred,y_cal
43.935974,44.527466,45.391588364186205
46.645866,48.1782,49.352400050592586
50.162495,51.505768,52.31553905166884
53.134212,54.040092,54.41439495651833
55.12556,55.65409,55.80893579623852
55.95338,56.39306,56.65609944339754
55.632454,56.361458,57.0924103724565
54.500126,55.785362,57.22584040960556
52.998657,54.960686,57.13411252693533
51.624115,54.121067,56.86736119623992
50.66305,53.37119,56.45380888179189
50.01037,52.69506,55.90766798365012
49.496994,52.035866,55.23876104460646
49.03157,51.36418,54.46338609528117
48.585907,50.683037,53.61580870333387
48.16998,50.020725,52.759565308019525
47.835297,49.42228,51.997738739457205
47.628506,48.94427,51.48186703555648
47.44304,48.64965,51.42056144121876
47.26773,48.603745,52.09142731462404
