y_true,y_pred,y_cal
192.34293,169.81197,161.21827945167615
198.54977,178.53871,172.42306327038858
206.1321,186.87329,181.94724054521663
213.4587,194.86197,189.8823271655448
220.16472,201.59909,196.37464189110315
225.33737,207.05424,201.5996648334767
229.0086,211.43274,205.74053542340235
231.6763,214.92384,208.97219689352644
233.52219,217.65565,211.4514435904144
235.02328,219.7367,213.3122163540752
236.6515,221.4069,214.66502013057664
238.25348,222.95961,215.5992739499284
239.69518,224.49744,216.18762400517903
240.93573,225.87462,216.49161602701284
241.78925,226.84363,216.5685420579065
242.03856,227.25645,216.47973970310855
241.74625,227.15208,216.3012086138726
241.04996,226.73859,216.13829987529613
240.32925,226.32864,216.1477592694212
239.91563,226.28436,216.5731246641039
