y_true,y_pred,y_cal
110.03611,110.77624,107.8966657402654
113.95305,117.77326,117.06305068093938
118.87484,124.86486,124.20198487788726
123.77413,130.4041,129.65346042827747
128.65065,134.48032,133.79872627211728
132.94447,137.47932,136.98983766755833
136.2484,139.71503,139.50808159181233
138.58238,141.39514,141.54830562824475
140.1242,142.70331,143.2242256052447
141.09746,143.83147,144.58784040860314
141.74982,144.88202,145.6545841798966
142.24136,145.72227,146.42636655301237
142.6571,146.1944,146.90780868862296
143.10019,146.30757,147.1153815356886
143.62305,146.17174,147.08271172055834
144.2517,145.93161,146.86723032752562
144.94215,145.74194,146.56445259452994
145.55582,145.76297,146.33796286272712
146.13336,146.16061,146.47644762901172
146.54404,147.10696,147.49275895027213
