y_true,y_pred,y_cal
105.172775,104.96733,105.90521764631758
111.90184,113.79523,114.9564951388701
119.95913,121.747505,122.12558261171124
126.63147,128.29639,127.68193531243628
131.93707,133.43854,131.9424418368669
136.27747,137.47359,135.21087197527493
140.03197,140.7114,137.74079207435508
143.09518,143.33003,139.7198451791796
145.37782,145.30852,141.27132462123907
147.17766,146.70216,142.46747484609045
148.53076,147.69788,143.3480591080405
149.37962,148.40904,143.93824823350187
149.84879,148.8534,144.26212401230322
150.16492,149.06918,144.35123632737944
150.3354,149.12689,144.25041289271533
150.32886,149.12695,144.02476764257693
150.33846,149.19382,143.77299146099006
150.50809,149.47124,143.6534152685175
150.74095,150.11772,143.93149577758456
150.8636,151.30411,145.05957407074652
