y_true,y_pred,y_cal
70.151886,68.85991,64.38367468400322
73.67806,73.100044,69.7045063007897
78.02856,76.171104,73.54754903518078
81.27245,78.305786,76.14019235384335
82.88081,79.67917,77.75356020367357
82.92345,80.497314,78.65174677555694
81.79114,80.89389,79.06043006187238
80.05376,80.92052,79.15145344460069
78.38237,80.62457,79.03945166870312
77.050354,80.06337,78.78714784080088
75.897545,79.307144,78.41660124460995
74.66029,78.41177,77.92406799841848
73.36934,77.42174,77.2964292121942
72.50632,76.39436,76.52778004082195
72.27178,75.3878,75.63595929509147
72.177246,74.46099,74.68020451886666
71.952446,73.67618,73.78205464135304
71.72363,73.101616,73.1515794813785
71.63,72.81178,73.1204317004143
71.70585,72.88656,74.184478738264
