y_true,y_pred,y_cal
49.381016,43.62567,41.41870516093749
49.673744,45.690876,44.429625032443695
49.431873,47.24088,46.01480773830915
48.669456,47.55862,46.40435529719826
47.95571,47.05166,45.87910663019637
47.41215,46.02342,44.715982101459566
46.838703,44.728397,43.15589226319762
46.120388,43.36895,41.38953314357448
45.403236,42.075558,39.555491519969465
44.809975,40.902645,37.74589040562096
44.243423,39.859474,36.016179369837154
43.7039,38.92701,34.39698075989679
43.281574,38.07935,32.90684291284999
42.95497,37.30416,31.565255677280746
42.68788,36.601067,30.40546513764507
42.46515,35.98061,29.486770029757697
42.239513,35.462955,28.90654815291635
42.01221,35.07843,28.81381881229441
41.860233,34.865345,29.4292300983213
41.805508,34.867653,31.08134925671228
