y_true,y_pred,y_cal
51.947372,55.267696,52.25081964013805
53.92306,57.70752,56.301349667086455
55.82939,59.393223,58.9046940247797
56.295197,60.1065,60.29363744250573
55.44972,60.067398,60.7374490542712
54.144596,59.478542,60.49441868980373
53.130844,58.516518,59.785567659598
52.51288,57.364166,58.783916253486815
52.083363,56.18142,57.61398000158451
51.67323,55.06949,56.357481994677535
51.245205,54.081303,55.06266696259304
50.842545,53.222824,53.75568109337936
50.4339,52.474644,52.45315006029799
49.978725,51.823524,51.17541931199639
49.62948,51.26489,49.9600466280873
49.53048,50.806587,48.87519264015805
49.553467,50.470062,48.03271867647435
49.61019,50.291283,47.60142343128488
49.724285,50.3183,47.822523505002096
49.801315,50.608322,49.03283128215542
