y_true,y_pred,y_cal
60.151608,56.292908,53.57004295734044
61.922253,58.220516,57.5631314886311
63.662766,60.103535,60.177681511171095
64.28871,60.969006,61.61860046311322
63.62208,61.00848,62.13780444599097
62.250885,60.44023,61.98823239548407
60.88227,59.470238,61.39448346372113
59.70612,58.314842,60.53743616437578
58.77416,57.160534,59.54929151618114
57.95346,56.117046,58.51583655319649
56.958313,55.22781,57.48358179148595
55.936108,54.48086,56.47028504659389
55.081795,53.84055,55.47798085420772
54.382446,53.284195,54.507957597508565
53.814747,52.804356,53.57727728846595
53.19736,52.410305,52.73654647749183
52.500744,52.127083,52.08880746195061
51.93401,51.99505,51.80986138306126
51.61754,52.06655,52.17186164811657
51.484924,52.402824,53.576179003585935
