y_true,y_pred,y_cal
106.42837,111.864555,109.85215566558024
112.484886,119.86258,119.93416876347987
119.726006,126.86503,128.12751257235436
125.35744,133.12706,134.647053746967
129.44324,138.40353,139.76353259050055
132.51239,142.72409,143.74497969889495
134.98325,146.13356,146.82136751021002
137.05235,148.65094,149.1707576700609
138.65477,150.31505,150.92208883957318
139.68854,151.29233,152.16779167217402
140.29593,151.84491,152.97921708813763
140.83551,152.11653,153.41971605668053
141.42653,152.14291,153.55332290974843
141.85002,151.96443,153.44993353394025
141.9878,151.63873,153.18969521723568
142.12021,151.25348,152.87016841154988
142.26668,150.92764,152.62054588851504
142.22041,150.80518,152.62878490849798
141.98088,151.04764,153.1905108050431
141.7318,151.82903,154.79268024965708
