y_true,y_pred,y_cal
171.06462,186.10486,175.1065039011369
181.28404,197.35202,192.0516757668773
193.13544,205.61954,205.8432217788076
202.30917,212.88872,216.8570931848228
209.17215,218.86954,225.50147132727608
214.16098,223.72131,232.1351554387478
217.47519,227.65714,237.0486371584424
219.59584,230.81961,240.4871255872056
221.19492,233.2721,242.6870551487938
222.57037,235.0101,243.90171812428088
223.74452,236.06444,244.4058738715987
224.62589,236.4656,244.48369262654356
225.03755,236.27,244.41080567165352
225.18965,235.70346,244.4395168943837
225.45285,235.11697,244.79152693579195
226.00923,234.8719,245.6591454434181
226.86618,235.24364,247.2154343091292
227.9386,236.29199,249.63606494902675
228.98715,238.02563,253.14102630142716
229.69684,240.55386,258.07340226267445
