y_true,y_pred,y_cal
76.50712,70.37047,68.66120947532646
79.31906,74.46267,73.86569921324218
82.622856,78.32992,77.52528764527611
85.058876,80.899536,79.89926251937655
86.52341,82.46161,81.29083030761132
87.34576,83.39321,81.99486566643525
87.759155,83.95015,82.26473910144136
87.76076,84.22083,82.29494329005477
87.32608,84.216034,82.2157056164868
86.53383,83.94661,82.09643679431478
85.499435,83.453575,81.95570613391722
84.40596,82.7782,81.77587350355087
83.3632,81.96057,81.52056186254235
82.30829,81.06228,81.15335426700383
81.314255,80.1509,80.65700354996511
80.525795,79.297226,80.05404172161631
79.96095,78.57578,79.43125077499232
79.58388,78.06636,78.97102910535834
79.215996,77.85366,78.9918892896682
78.89037,78.026695,79.99986457660401
