y_true,y_pred,y_cal
141.85712,134.10431,134.83399303634613
150.34904,144.44992,147.31027275013292
160.54512,152.92982,157.3703347644006
168.89066,160.67854,165.34886602724416
175.49365,167.36926,171.60949136916804
180.57005,173.01767,176.47944395913262
184.43303,177.65161,180.22326929699696
187.58173,181.26059,183.0442224857066
190.15356,183.96094,185.10009061314065
192.21387,186.03697,186.52170291651828
193.83012,187.6915,187.4268345497729
195.14316,188.94534,187.92751841521027
196.26056,189.79753,188.13261609990516
197.15846,190.30588,188.14894909005795
197.96854,190.5532,188.0840620200906
198.85443,190.6538,188.0530764093728
199.88318,190.75824,188.19210033577687
201.01492,191.0489,188.68185259093804
202.13593,191.73163,189.7879170172125
202.9343,193.02911,191.92863993112155
