strain,stress
0.001529637,37.13527851
0.001529637,45.75596817
0.003059273,52.05570292
0.003059273,58.02387268
0.006118547,64.32360743
0.00458891,71.61803714
0.00917782,76.25994695
0.00917782,82.22811671
0.00917782,90.18567639
0.016826004,94.82758621
0.022944551,99.13793103
0.042829828,102.4535809
0.064244742,105.4376658
0.085659656,107.4270557
0.11625239,109.4164456
0.151434034,111.7374005
0.185086042,113.0636605
0.21873805,113.3952255
0.238623327,112.7320955
0.275334608,112.4005305
0.305927342,111.0742706
0.331931166,110.4111406
0.356405354,109.7480106
0.386998088,108.7533156
0.414531549,107.4270557
0.443594646,106.4323607
0.481835564,104.4429708
0.509369025,103.7798408
0.533843212,103.1167109
0.569024857,101.4588859
0.598087954,100.132626
0.627151052,100.132626
0.654684512,99.80106101
0.67456979,99.13793103
0.694455067,98.47480106
0.717399618,98.14323607
0.754110899,97.81167109
0.783173996,97.81167109
0.796940727,97.4801061
