strain,stress
0.006376252,22.44459223
0.01052191,27.67454464
0.017669597,32.57088447
0.028391127,36.80974548
0.0426865,40.68765767
0.058411411,43.48780716
0.074136321,45.99513056
0.089861232,48.28283439
0.105586143,50.2594105
0.121311053,52.03466867
0.137035964,53.68181543
0.152760874,54.90802469
0.168485785,55.84140785
0.184210696,56.57347308
0.199935606,56.73818775
0.215660517,56.29894862
0.231385428,55.64008991
0.247110338,55.09104099
0.262835249,54.1393562
0.27856016,53.11446488
0.29428507,51.99806541
0.310009981,51.28430182
0.325734892,50.99147573
0.341459802,50.4973317
0.357184713,50.27771213
0.372909624,49.80186973
0.388634534,49.6005518
0.404359445,49.39923386
0.420084356,49.10640777
0.435809266,48.92339146
0.451534177,48.648867
0.467259088,48.24623113
0.482983998,48.19132624
0.498708909,48.13642134
0.51443382,47.62397569
0.53015873,47.56907079
0.545883641,47.69718221
0.561608551,47.64227732
0.577333462,47.42265775
0.593058373,47.22133981
0.608783283,46.98341861
0.624508194,47.00172024
0.640233105,46.94681535
0.655243247,46.96511698
0.671682926,46.91021209
0.687407837,46.59908437
0.703132747,46.54417948
0.718857658,46.48927458
0.734582569,46.05003545
0.750307479,46.08663871
0.76603239,46.12324197
0.781757301,46.09273925
0.793908368,46.02563327
