strain,stress
0.005190732,71.0301565
0.008969858,80.74950175
0.013330387,89.38086059
0.02423171,96.63410331
0.039493563,106.4985134
0.055482171,112.004384
0.071470778,116.7849304
0.087459386,120.444521
0.103447994,123.0161252
0.119436601,126.115238
0.135425209,129.9067058
0.151413817,134.1927129
0.167402424,137.9512114
0.183391032,141.3140785
0.199379639,143.687867
0.215368247,146.1275941
0.231356855,147.7760584
0.247345462,149.0618605
0.26333407,150.7103247
0.279322678,151.5015876
0.295311285,152.2928504
0.311299893,153.051144
0.3272885,153.9083454
0.343277108,154.6336697
0.359265716,155.7216561
0.375254323,156.8426118
0.391242931,157.7657517
0.407231539,158.5570146
0.423220146,159.5131239
0.439208754,159.8098474
0.455197361,160.2714174
0.471185969,160.6175949
0.487174577,160.6670488
0.503163184,161.8209738
0.519151792,161.9858202
0.5351404,161.9858202
0.551129007,161.9858202
0.567117615,161.9858202
0.583106222,161.9858202
0.59909483,161.9858202
0.615083438,161.9858202
0.631072045,161.9858202
0.647060653,161.9858202
0.663049261,161.9858202
0.679037868,161.9858202
0.695026476,161.9858202
0.711015083,161.9858202
0.727003691,161.9858202
0.742992299,161.9858202
0.758980906,161.9858202
0.774969514,161.9858202
0.790958122,161.9858202
