strain,stress
0.004292587,30.48588605
0.008634994,35.24845057
0.01277062,41.34014912
0.019212652,46.47752225
0.027006717,51.26132299
0.037584375,55.1225174
0.04983219,58.62728681
0.062080005,61.67676142
0.073882445,64.40759219
0.086130261,66.71564921
0.098712107,69.12345832
0.111071266,70.79766741
0.123096393,72.54942671
0.135566896,74.28492549
0.147814711,76.1892836
0.160062526,77.63709609
0.172310342,79.3394484
0.184681872,80.10918294
0.196805972,81.0142829
0.209053787,81.45969631
0.221190258,82.43520297
0.233772105,83.12314844
0.245426086,83.17818407
0.258045047,84.15381582
0.270292863,84.66664789
0.282652021,84.91180663
0.294788493,85.46716624
0.307036308,86.39776883
0.319284123,86.64292757
0.331531938,87.22955743
0.343779753,87.24331634
0.356250256,87.20266501
0.368275384,87.39966758
0.37996648,87.13387047
0.392771014,87.16826774
0.40535286,87.30585683
0.417266644,87.13074344
0.429625803,87.20266501
0.441762274,86.9240471
0.454010089,86.38651154
0.466257905,86.01126856
0.478617064,85.44152464
0.490753535,84.78547483
0.50300135,84.59159929
0.515249165,84.09127532
0.52749698,83.25323267
0.539744795,83.12815167
0.551992611,82.54027101
0.564240426,82.59030341
0.576599585,82.16690425
0.589070087,81.8710877
0.600983871,81.16438009
0.613231686,81.07682339
0.625479501,80.84855058
0.637727316,80.40451306
0.649975132,79.96985661
0.661851801,79.41741556
0.674916137,78.98859622
0.686718577,79.01298701
0.698100385,78.67596323
0.710379129,78.47435699
0.723462022,78.38445502
0.735709837,78.29064428
0.747957653,77.92478238
0.760205468,77.32126659
0.772453283,77.27748824
0.78447841,77.34853424
0.795835475,77.21599008
