strain,stress
0.006778706,22.84308251
0.016524102,27.42391456
0.029203985,30.89880288
0.047354332,34.13025269
0.062554091,36.52450091
0.078494515,38.65349714
0.094112911,40.35494904
0.110681292,41.87316767
0.126476804,42.99874354
0.141511523,43.27359347
0.15787461,42.61482619
0.174781121,40.85229652
0.188608232,39.59583973
0.206178927,38.33938294
0.221394787,37.55409745
0.237576733,37.55409745
0.253356144,37.37958956
0.273998189,37.17716041
0.285518768,37.16799874
0.299502868,37.17716041
0.321074196,36.65662831
0.338049713,36.76881195
0.355439267,36.32905207
0.371793729,35.84890608
0.387159102,35.66941226
0.402173694,35.39456233
0.415578142,35.35529806
0.436107477,34.97138071
0.452096206,35.07259528
0.46702224,35.08044814
0.485860924,34.91553818
0.499627654,34.72706966
0.526726376,34.6328354
0.542666801,34.80559821
0.557190299,34.77942203
0.574579853,34.58746335
0.589554191,34.60491414
0.606138674,34.45578922
0.621499447,34.64854111
0.634034417,34.64854111
0.657945054,34.49148402
0.672315588,34.57001256
0.697144007,34.28730979
0.709751434,34.25589837
0.724786153,34.21663409
0.742356848,34.25589837
0.758297273,34.23346164
0.775686827,34.39051874
0.792351816,34.59618875
