strain,stress
0.00670981,30.79257602
0.009092373,35.18801765
0.011594063,39.96931866
0.016383013,45.39483707
0.021958209,50.47811499
0.028391127,54.73598936
0.037683119,59.59781754
0.051263724,63.41828294
0.066988635,66.60276668
0.082713545,69.95196509
0.098438456,72.78871784
0.114163366,75.88169342
0.129888277,78.40731845
0.145613188,80.74992718
0.161338098,82.59839187
0.177063009,84.4651582
0.19278792,85.92928865
0.20851283,87.13719628
0.224237741,88.01567455
0.239962652,88.63792999
0.255687562,88.83924793
0.271412473,88.83924793
0.287137384,88.83924793
0.302862294,88.25359575
0.318587205,87.74115009
0.334312116,87.06398976
0.350037026,86.27701964
0.365761937,85.3619381
0.381486848,84.52006309
0.397211758,83.65988645
0.412936669,82.92782123
0.42866158,82.03104132
0.44438649,81.39048425
0.460111401,80.64011739
0.475836312,79.81654401
0.491561222,79.19428857
0.507286133,78.42562008
0.523011043,77.6569516
0.538735954,77.14450594
0.554460865,76.57715539
0.570185775,76.02810647
0.585910686,75.46075592
0.601635597,75.02151678
0.617360507,74.60057928
0.633085418,74.12473688
0.648810329,73.83191079
0.664535239,72.97173415
0.68026015,72.78871784
0.695985061,72.67890806
0.711709971,72.34947871
0.727434882,72.29457381
0.743159793,71.69062
0.758884703,71.6479162
0.774609614,71.2696825
0.790334525,71.12326945
