strain,stress
0.009191713,26.59466997
0.015872339,31.69038027
0.02533656,36.16023889
0.037584375,39.21846917
0.04983219,41.99526721
0.062080005,44.49063301
0.07432782,46.34808575
0.086575636,48.2180466
0.098823451,49.59393752
0.111071266,50.62585571
0.123319081,51.80787109
0.135566896,52.48330845
0.147814711,53.29008085
0.160062526,53.87170747
0.172310342,54.30323689
0.184558157,54.84733921
0.196805972,55.74792236
0.209053787,56.06687889
0.221301602,56.29202468
0.233549417,56.70479195
0.245797232,56.87365129
0.258045047,57.51156436
0.270292863,57.58661295
0.282540678,57.53032651
0.294788493,57.6053751
0.307036308,57.98061808
0.319284123,57.83052089
0.331531938,57.99938023
0.343779753,57.6053751
0.356027568,57.58661295
0.368275384,57.58661295
0.380523199,57.54908866
0.392771014,57.08003493
0.405018829,56.7610784
0.417266644,56.7610784
0.429514459,56.47964617
0.441762274,56.34831112
0.454010089,56.17945178
0.466257905,55.74792236
0.47850572,55.52277657
0.490753535,54.75352847
0.50300135,54.54714483
0.515249165,53.94675606
0.52749698,53.83418317
0.539744795,53.40265375
0.551992611,53.25255655
0.564240426,52.98988647
0.576488241,52.5020706
0.588736056,52.43640308
0.600983871,52.23940051
0.613231686,51.86415753
0.625479501,51.80787109
0.637727316,51.80787109
0.649975132,51.80787109
0.662222947,51.6202496
0.674470762,51.20748232
0.686718577,50.94481224
0.698966392,50.96357439
0.711214207,50.68214215
0.723462022,50.30689917
0.735709837,50.15680198
0.747957653,50.15680198
0.760205468,50.16305603
0.772453283,50.15680198
0.784701098,50.15680198
0.795835475,50.15680198
