y_true,y_cal
48.0801316088028,51.78542515703652
48.13815789681513,52.49125066183154
46.994210528713815,51.129365239750314
45.075789481357894,49.33589809020205
43.25802630307994,47.85476676374834
42.03947368772763,46.84659121344147
41.76,46.24440559624479
40.940526317388155,45.91933646074755
40.24184210566283,45.74164217718042
39.621315790912504,45.602840425016296
39.043421043199345,45.424580434644106
38.30210526443684,45.16218666293442
38.16,44.80488880613341
38.16,44.373328622998876
37.94328947348437,43.914998793185156
38.13631578851447,43.49863269911575
38.52,43.20875296766871
38.52,43.14146859317306
38.52,43.402222989492564
38.52,44.105613477579276
