y_true,y_cal
82.05562516371914,89.7132578399003
87.16736841273948,98.47762739131142
87.97855263217846,101.26819895559493
87.49894737033948,100.02302659652237
85.01802630307994,97.08072609688544
82.47789475091052,93.91151035643078
79.66065787615214,91.07633078999389
76.9026315869408,88.64848511074312
75.16184210566283,86.52751506300633
72.1705263273,84.58665603393823
69.64342104319934,82.72868065650384
68.24842105774738,80.90369604261957
66.66749998765016,79.11302738427271
65.88,77.40774832435767
65.44657894696874,75.88385846754743
65.16,74.67425814305696
64.44,73.93808495470499
64.44,73.84859526440763
63.75214284335013,74.57991999783063
63.36,76.2901656569138
