y_true,y_cal
54.72,55.56100798191154
52.182548471809305,53.79283897763928
48.66199446834961,49.750332057999735
46.45562328882636,45.78304547109393
44.48925205340837,42.75156449548589
42.0500276861993,40.69240305666294
40.558836564787285,39.40662823290765
39.8233795049462,38.67306134890921
38.951883667657675,38.301111160879145
37.63246536663245,38.13880559033127
37.04850415339568,38.07176647520829
36.44077562347514,38.0214344597365
36.0730470935546,37.94326627404853
36.0,37.82411210520897
36.364819951204545,37.67822730606405
36.16986149447718,37.541983890934375
36.0,37.46778988210876
36.0,37.51779213931068
36.0,37.757590388734506
36.0,38.24945274992689
