y_true,y_cal,y_pred
36.97052632036565,37.27233188050603,34.047806
36.23290858465126,34.78639320525813,34.668938
34.69706369161102,32.324315341863304,35.626785
33.70371190702202,30.655254293926816,35.922386
32.984598337399625,29.773003095724025,35.894974
32.612742383888616,29.44880379328237,35.71849
32.32,29.458211159688883,35.45497
32.10725762027468,29.627304793740844,35.13674
31.53407201703397,29.83231059806737,34.776817
31.36,29.992295659328537,34.36644
30.90991689482315,30.06224598172173,33.89827
30.72,30.026792208763062,33.369164
30.72,29.894154189666796,32.78287
31.04,29.69030176503069,32.15715
31.04,29.453683543823683,31.517776
31.14282548906546,29.230984354170207,30.895798
31.36,29.07430922792332,30.326092
31.36,29.040072665727106,29.848473
31.36,29.189794408372048,29.506512
31.62105262831025,29.59303744223541,29.345745
