y_true,y_cal,y_pred
85.64062496854102,82.28966834381023,88.19748
86.43639888435413,86.19640168468672,89.49104
84.87689750609943,86.30656739336125,89.931175
82.61950139688628,83.80389045710558,88.935844
80.32221608836507,80.25173624101761,86.94551
77.84609422437237,76.7811669328967,84.42326
74.20412739735593,73.85722125314392,81.58493
71.47146812314186,71.51159934600408,78.61484
69.54963988377752,69.60856035191873,75.68536
67.93163435212713,67.99067883147198,72.92575
66.3813573503973,66.53446122781403,70.41282
65.22781164441318,65.16332519627073,68.14794
64.16468143965292,63.84415383418362,66.092995
62.9730747797539,62.57877678837895,64.227844
61.70800553165039,61.395032931905945,62.549683
60.79180055316504,60.33937577981953,61.068924
59.74853185822656,59.47186238249239,59.808388
59.17379502151466,58.86385386724569,58.80488
58.36479224811232,58.59854326888899,58.10724
57.7452631539723,58.77444709875032,57.773083
