y_true,y_cal,y_pred
48.0801316088028,53.39850057921376,51.70431
48.24,53.60049544587881,53.120464
47.914342110139145,52.11691541680365,54.296783
46.61052631003421,50.27959980010037,54.588802
45.20368421660132,48.81972791462989,54.387684
43.79684208831711,47.8813950176928,53.931767
42.68249999448454,47.346777519006295,53.31811
41.911578952484206,47.042803458337325,52.606873
41.76,46.82011200414218,51.84307
41.22473684050658,46.57437231539546,51.041836
40.780657898333885,46.24724384450772,50.205475
40.177894735882894,45.82055288591962,49.33036
39.717236842345066,45.30831410542661,48.417706
39.36552631251217,44.74852082259272,47.487267
38.787631572712506,44.19584124825672,46.568207
38.30210526443684,43.71602076533525,45.696335
38.16,43.382533693787295,44.913055
38.16,43.27583145551901,44.266216
38.16,43.48546008033219,43.808662
37.97526315837434,44.11543771156538,43.596348
