strain,stress
0.0,0.0
0.02178,87.29495
0.04179,118.80804
0.07159,134.06619
0.10678,129.21025
0.14277,116.50387
0.17878,104.64653
0.2148,94.98846
0.2508,86.9123
0.2868,79.85109
0.3228,73.8052
0.35881,69.21536
0.39481,66.20669
0.43082,64.38163
0.46682,62.49606
0.50281,59.98569
0.53882,57.39809
0.57483,54.96967
0.61083,51.83082
0.64682,48.28961
0.68282,46.53594
0.71883,46.43234
0.75484,45.7409
0.79084,44.19583
0.82683,42.51629
0.85665,41.2854
0.9,40.5459
