strain,stress
0.0,0.0
0.02262,37.98961
0.04273,46.73792
0.07259,49.49706
0.10779,46.35892
0.14378,41.38021
0.17978,37.0165
0.21579,33.73458
0.2518,31.79747
0.2878,31.32926
0.32379,32.25123
0.35979,33.96282
0.39581,35.63448
0.43183,36.43415
0.46782,36.11861
0.50381,35.35869
0.53982,34.65951
0.57583,33.93954
0.61183,33.03763
0.64782,31.99331
0.68382,31.03919
0.71982,30.32611
0.75582,29.93143
0.79182,29.86476
0.82783,30.15036
0.85767,30.50272
0.9,30.67447
