strain,stress
0.0,0.0
0.01744,30.7267
0.05414,70.4166
0.09085,86.53691
0.12756,88.69101
0.16426,83.66462
0.20097,75.97381
0.23768,68.35957
0.27438,62.22686
0.31109,58.02947
0.3478,55.60129
0.3845,54.43302
0.42121,53.89556
0.45792,53.41135
0.49462,52.57344
0.53133,51.21376
0.56804,49.42309
0.60474,47.52289
0.64145,45.99179
0.67816,45.35001
0.71486,44.325
0.75157,43.4243
0.78828,42.51858
0.82498,41.60823
0.86169,40.69339
0.9,39.77452
