y_true,y_cal
20.044999999385418,23.232374824246016
19.3711911307278,20.448414402417725
18.831855953511006,18.71548497549826
18.72,17.875013622800648
18.48,17.624520873064032
18.48,17.730721790640917
18.48,18.03024257587419
18.48,18.408043454340905
18.724155128421344,18.78343314706325
18.96,19.10272461698748
18.778587258572532,19.33501431765645
18.931080330035865,19.468862530633952
18.96,19.508918073419242
18.96,19.472339750055117
19.020083105176848,19.385278265220848
19.2,19.27981027230256
19.2,19.191676581545263
19.2,19.159071710584957
19.2,19.222640592280168
19.2,19.42681366735428
