y_true,y_cal
36.8549999889375,37.83701421950503
34.5850969436186,34.53483004789084
32.692271470079454,31.380355518110807
31.180720232444962,29.225548466198234
29.75559558399548,28.009883445717588
29.074903039104605,27.448993495518618
28.523351790799534,27.28715565282325
27.756232683316227,27.334869553223005
27.36,27.459863527647016
27.157562328882637,27.57498679635972
26.88,27.629056915725144
26.88,27.599785005573963
26.689778391232522,27.487650291281017
26.64,27.310295615589776
26.4,27.097529982807444
26.4,26.887236533920202
26.4,26.722489342787487
26.301440446258347,26.650099179671827
26.288227147327287,26.720733088784783
26.4,26.990751419673835
