y_true,y_pred,y_cal
57.066998,57.14655,57.3981012969078
57.385624,56.871677,57.59302688452314
57.396168,56.829533,56.80255119388614
57.006546,56.500774,55.58749098030271
56.41057,55.970013,54.33281913175405
55.666862,55.320316,53.22167958794286
54.862797,54.58974,52.30851906442431
54.049137,53.835464,51.58511588202935
53.213512,53.11619,51.01787622003001
52.42424,52.454636,50.56535093282035
51.687294,51.85301,50.18590087385911
50.873493,51.292725,49.84128607555275
49.99146,50.747856,49.49900177901645
49.31908,50.20813,49.13463655179288
48.99422,49.676823,48.73476387962975
48.800743,49.171944,48.30049667220645
48.574913,48.725986,47.85166822342404
48.344322,48.385437,47.43162732068839
48.15677,48.207474,47.112902912638745
48.041492,48.256,47.00461943303383
