y_true,y_pred,y_cal
116.77226,113.35759,107.8721345976056
118.25536,119.43442,120.10201729043985
119.726425,123.2821,127.85522384665336
120.15941,125.27141,130.6602364665952
119.41858,124.99675,129.53369954533497
117.74407,122.90375,126.22826651322774
115.54568,119.78168,122.17935773370483
113.17488,116.40019,118.1695850572588
110.803185,113.24823,114.513190541399
108.564674,110.531715,111.29069634609914
106.56412,108.27742,108.48796249363669
104.6761,106.36714,106.05986169222476
102.88371,104.638214,103.955702449558
101.43626,102.998245,102.12840404656149
100.19565,101.42743,100.53778020228086
98.99927,99.95942,99.15246674769308
97.93554,98.66078,97.95246393979676
97.00028,97.61773,96.9331773119916
96.14475,96.927414,96.11140184504768
95.56025,96.693565,95.53359534516156
