y_true,y_pred,y_cal
76.506355,81.67501,81.61777272062744
76.76947,82.01013,85.31005543784427
76.778786,82.54521,86.30952152270324
76.35462,81.861435,85.27382408388048
75.50715,80.412476,83.18684806705765
74.343506,78.53703,80.8222890529354
73.046745,76.54709,78.58863164995476
71.67438,74.67852,76.63394638659643
70.37232,73.07578,74.97416112145501
69.26493,71.76069,73.57088288917538
68.361595,70.678055,72.36863142794921
67.51632,69.73394,71.31104318023154
66.573814,68.84227,70.34813156376408
65.61957,67.96477,69.44050765756948
64.843864,67.1012,68.56320700342262
64.25839,66.2801,67.71023526228662
63.757057,65.550285,66.9002575281573
63.27626,64.97541,66.18364423394394
62.825596,64.62847,65.65129870445287
62.517365,64.58811,65.44646897011265
