y_true,y_pred,y_cal
19.519768,23.604553,26.221068517951423
19.789352,23.308372,25.521304992284357
20.084862,23.123108,24.95150685189952
20.253693,22.703903,24.560739678183225
20.309189,22.37893,24.342049734183764
20.311226,22.185577,24.269595124762397
20.27713,22.099953,24.31182321267461
20.208748,22.087181,24.43532433860592
20.12748,22.113167,24.60583458565388
20.041687,22.14553,24.788900034083017
19.960632,22.161133,24.95113872671504
19.88562,22.144249,25.06239839016977
19.834442,22.087555,25.098789052773636
19.795738,21.995567,25.04636048395428
19.76725,21.881165,24.905060837845767
19.765274,21.762901,24.6925923844736
19.781982,21.663635,24.44791384582029
19.813137,21.612045,24.234364385212704
19.83451,21.64193,24.142171604438115
19.83955,21.790668,24.28672440821035
