y_true,y_pred,y_cal
22.154404,20.726898,21.87996912485969
22.218529,20.649155,21.729822270328505
22.139206,20.8079,21.67179266839957
21.868362,20.805618,21.694883197658623
21.510468,20.837814,21.778775180603933
21.190613,20.868904,21.903166355822528
20.958023,20.90358,22.05041364852517
20.765022,20.948868,22.20563983729872
20.542168,20.994614,22.356103353750555
20.26471,21.028053,22.490561910461093
20.006096,21.041748,22.598925376939093
19.853027,21.028595,22.672322733756825
19.782883,20.982697,22.70363762324322
19.716751,20.904999,22.688527379600803
19.636284,20.802933,22.62690551858394
19.562614,20.689934,22.52483650614288
19.511078,20.585213,22.396782028741324
19.501312,20.515614,22.26818461399124
19.497334,20.51456,22.17852923674593
19.49044,20.620071,22.185362001179115
