y_true,y_pred,y_cal
57.865376,57.990276,55.94729449678074
58.314938,59.825188,56.35085796439461
58.234837,59.215443,55.740734899905846
57.531986,58.00457,54.63955810254061
56.619774,56.731094,53.414888452657046
55.692745,55.425663,52.25357659812404
54.82814,54.295334,51.22378365312923
54.0085,53.414303,50.33335811392487
53.102146,52.74121,49.56416408371
52.093937,52.17447,48.88895267504534
51.150604,51.62057,48.279109959722135
50.396122,51.01405,47.70838374513804
49.804104,50.324913,47.15519582639556
49.30258,49.564377,46.60478031818638
48.78391,48.766026,46.05169546010826
48.19667,47.975636,45.502909115710096
47.597614,47.245842,44.98151639321242
47.111965,46.634895,44.53118626517586
46.82796,46.204556,44.22169766417517
46.700474,46.018284,44.15652190673167
