y_true,y_pred,y_cal
56.982677,55.700405,54.99936898465594
57.119583,56.06993,55.26729903705012
56.875496,55.76712,54.32144514493268
56.215538,54.96877,53.02901044634344
55.398415,54.02151,51.79011515617255
54.5188,53.043983,50.73625642502387
53.498882,52.132652,49.87849249107775
52.324482,51.32741,49.18006494152891
51.33557,50.640053,48.58868208402791
50.726055,50.05608,48.051679568424
50.311592,49.548233,47.52447312051287
49.961056,49.07549,46.976390456845856
49.648228,48.597527,46.3953039409259
49.268177,48.097275,45.79147441252756
48.82743,47.577827,45.20077012790592
48.437958,47.06096,44.68756352538814
48.151726,46.58457,44.34790480270162
47.9066,46.200745,44.3137149491382
47.690735,45.971226,44.75795159160899
47.573914,45.963257,45.89669706829493
