y_true,y_pred,y_cal
144.31905,151.5749,155.52025933604432
158.87912,161.65439,162.90052639073818
176.40424,169.09113,168.15746659464276
188.99641,174.61017,171.34710212417437
194.83484,177.02637,172.65132733039653
194.46088,176.30927,172.34134819898478
189.63419,173.24069,170.7350708668689
182.71822,168.77145,168.157132204454
175.45312,163.75192,164.9082167410027
168.73337,158.90286,161.24672488914138
162.99591,154.67395,157.3823101585727
158.2634,151.07877,153.47847352817502
154.24225,147.90796,149.66060461690614
150.69534,145.01027,146.0261974998701
147.58626,142.33398,142.65481785000313
144.8557,139.90323,139.61626678764114
142.37234,137.78783,136.97603986503245
140.10849,136.0841,134.7975994171802
138.15034,134.90404,133.14129852246217
136.8765,134.37042,132.06025518881702
