y_true,y_cal,y_pred
85.64062496854102,78.03734736974589,80.1683
86.43639888435413,79.94441671847176,81.75601
84.87689750609943,78.01112352356512,82.10134
82.61950139688628,74.02074870224673,79.48822
80.32221608836507,69.71683157959646,75.3262
77.84609422437237,65.95396610658047,70.83458
74.20412739735593,62.90261147154705,67.12665
71.47146812314186,60.46198331397271,64.40203
69.54963988377752,58.48104933110872,62.43874
67.93163435212713,56.83357508156895,60.983753
66.3813573503973,55.43287137892384,59.827698
65.22781164441318,54.22738066654862,58.835114
64.16468143965292,53.191886168137614,57.931355
62.9730747797539,52.31897504516272,57.095676
61.70800553165039,51.61194586779418,56.334965
60.79180055316504,51.07920862429079,55.67257
59.74853185822656,50.729808327961024,55.143707
59.17379502151466,50.56949608899593,54.794716
58.36479224811232,50.59662166635366,54.6809
57.7452631539723,50.797039495593744,54.864513
