y_true,y_cal,y_pred
20.044999999385418,25.94470820372351,22.09932
19.3711911307278,23.98276026828274,20.73796
18.83185595351101,22.55402021677161,19.630455
18.72,21.64532944624572,18.688843
18.48,21.111331326260945,18.089714
18.48,20.8189400515042,17.79956
18.48,20.66964287394179,17.741455
18.48,20.59519779099607,17.834007
18.724155128421344,20.55055119420209,18.00473
18.96,20.508128789100915,18.19471
18.77858725857253,20.453613340902475,18.364159
18.931080330035865,20.382799095977724,18.488358
18.96,20.29922713847719,18.55587
18.96,20.21245878656018,18.56955
19.020083105176848,20.136944405394065,18.542953
19.2,20.0915051992598,18.49707
19.2,20.099492814070416,18.458199
19.2,20.189751895583253,18.458801
19.2,20.398610746851727,18.536102
19.2,20.773300047035946,18.73005
