y_true,y_cal,y_pred
103.71999995411112,95.18502983549354,100.35612
107.37418283069748,101.44872154615952,103.803474
108.3885872616778,104.69440331185154,105.65018
108.211855953511,104.5410163812517,105.44199
107.23689750609944,101.78262233602392,103.43808
105.40919668722027,97.82738225624897,100.649155
103.02592799538708,93.7562141141321,97.84581
100.58991691151073,90.03386552777629,95.203835
96.92664815330572,86.73466780757683,92.702034
94.06160662555942,83.7920829390625,90.29463
91.76975068446946,81.12844400575008,87.97066
90.14160665040151,78.7001607711624,85.73495
87.79091414452428,76.50289102657175,83.60287
86.62515237191194,74.56047788796027,81.615074
85.31346261142193,72.90814587716119,79.81628
84.69717451093454,71.57413445933216,78.25188
84.48,70.5609164155366,76.96959
84.29806094131214,69.82566777919845,76.02269
84.16,69.25939795259755,75.470856
84.16,68.665464741188,75.3805
