y_true,y_cal,y_pred
78.5831578476676,71.03496118862141,74.8432
78.54027699785902,73.52517874345773,75.72366
76.52321327596093,72.85423223447147,75.1913
74.0135179949427,70.5479170476409,73.27627
71.35279778733985,67.8967876774965,70.89552
68.33972300758595,65.51058584290828,68.56611
65.9738504404922,63.52674991516656,66.50668
63.81650968723954,61.89001512199446,64.75377
62.11944596548768,60.502468040831324,63.260445
60.95091411968217,59.28017411943559,61.957165
59.56299168699811,58.16811200016939,60.79533
58.76476454775332,57.13972623139669,59.739788
57.531634352127135,56.19169176789762,58.769085
57.06415513463188,55.33785942923007,57.88755
56.34504155356044,54.603839229478695,57.11178
55.62592797054498,54.022725058173656,56.467102
55.36,53.63208097158742,55.987053
54.56155124695029,53.47215780372657,55.714745
54.54903047023028,53.58528892207551,55.702087
54.4,54.0165086861602,56.008507
