y_true,y_cal,y_pred
104.11882366614792,105.3292341824455,109.95733
116.15792245418146,117.66582995646642,118.10255
124.52825483111494,126.9986038029131,125.16733
131.22847641573725,132.73662189151847,130.80449
135.34170356943935,135.0615793802205,134.039
137.01966757240402,134.78287360631876,135.04199
137.2,132.88284046270536,134.46448
135.98072019135245,130.13647813863844,132.93456
133.42843487761982,127.01145847237076,130.84837
130.62058170962945,123.74821744078072,128.40726
128.37350415447838,120.46837593940494,125.743965
125.03124655148916,117.2472207370178,122.946785
122.26314405880214,114.14732275993713,120.08583
120.04088645581292,111.2267706144833,117.25325
117.57091416655636,108.53349091776175,114.53949
116.07047090171848,106.0920191571695,112.031425
114.83548475135842,103.88517713389368,109.815315
113.60049860673014,101.8312516597362,107.979935
112.36551246210183,99.75843291073056,106.61755
111.28526315873675,97.38449399890268,105.82439
