y_true,y_cal,y_pred
48.0801316088028,51.606910314464,49.1935
48.24,51.94430933214765,49.04583
47.914342110139145,51.00702536201032,48.485172
46.61052631003421,49.85419560329647,47.480366
45.20368421660132,48.95771678859179,46.457973
43.79684208831711,48.37128632232029,45.59733
42.68249999448454,47.993979334970064,44.930878
41.911578952484206,47.70464751754879,44.432552
41.76,47.40883623909136,44.051792
41.22473684050658,47.049749337017765,43.731125
40.780657898333885,46.606434042944144,43.429947
40.177894735882894,46.08764754927218,43.11996
39.717236842345066,45.52456602761361,42.78629
39.36552631251217,44.96374645235924,42.435986
38.787631572712506,44.46107515522011,42.08894
38.30210526443684,44.07702341352066,41.77402
38.16,43.873154397308056,41.527576
38.16,43.90942390474051,41.394104
38.16,44.24134712378719,41.42495
37.97526315837434,44.915545188794425,41.67643
