y_true,y_cal,y_pred
36.97052632036565,36.62880005002478,35.81128
36.23290858465126,34.74974993934056,34.783394
34.69706369161102,32.94711512015964,33.766792
33.70371190702202,31.718767355351037,32.705154
32.984598337399625,31.02899049440332,31.880928
32.612742383888616,30.706797525352243,31.326775
32.32,30.58955558883526,30.999191
32.10725762027468,30.553657950089768,30.832138
31.53407201703397,30.51513696094881,30.757553
31.36,30.42438196805992,30.714493
30.90991689482315,30.260218657003456,30.66217
30.72,30.024173715472354,30.574677
30.72,29.735072148313527,30.440006
31.04,29.424176965008083,30.264408
31.04,29.13115679453664,30.065777
31.14282548906546,28.90114100609281,29.87011
31.36,28.783027730963017,29.709438
31.36,28.829099947705856,29.622757
31.36,29.09591090219966,29.654549
31.62105262831025,29.646326156613224,29.852924
