y_true,y_cal,y_pred
71.39343740797632,63.97651840339551,70.09842
75.82260390110245,67.98438206671328,71.85804
76.16,69.85770986501846,72.89708
76.12936287688306,70.43331003846673,73.045654
75.42373960913783,70.39492061707361,72.64329
74.33437673225477,70.10068876210845,71.96449
73.71688365994062,69.67623748747897,71.16206
73.09939058762647,69.13973274144192,70.31568
72.16379503062467,68.47891827890847,69.45265
70.55321328607288,67.6863859053117,68.566086
69.13382269870492,66.7718247898794,67.65419
67.89883655407662,65.76358920741386,66.715706
67.21192520472417,64.70600615408729,65.75502
65.98886426482004,63.65557336848746,64.7994
64.85693906009587,62.67757359999749,63.885517
64.23944598778174,61.84382115228247,63.056328
63.84,61.231842511946304,62.360943
63.28891968630687,60.92558547788464,61.85614
62.72,61.017666523388336,61.605484
62.72,61.61317420373205,61.678185
